run,t,strategy,miscovered,n_calibration,interval_length,threshold,score_t,sum_s_past
853,20,S-FULL,1,30,0.17523763039521567,0.08761881519760784,0.6517626311621472,19.0
853,20,S-FIX,1,10,0.1243460244336485,0.06217301221682425,0.6517626311621472,19.0
853,20,ADA,1,26,0.13331928372028612,0.06665964186014306,0.6517626311621472,19.0
853,20,EXPRESS,1,0,0.0,-inf,0.6517626311621472,19.0
853,20,K-EXPRESS,1,14,0.10335821960114333,0.051679109800571665,0.6517626311621472,19.0
853,20,EXPRESS-M,0,10,2.2370459220175674,1.1185229610087837,0.6517626311621472,19.0
894,20,FULL,0,30,0.7803095401919231,0.39015477009596156,0.3826957468984369,18.0
894,20,S-FULL,0,30,0.7803095401919231,0.39015477009596156,0.3826957468984369,18.0
894,20,S-FIX,1,10,0.3783621437579634,0.1891810718789817,0.3826957468984369,18.0
894,20,ADA,1,28,0.5203933606784217,0.26019668033921084,0.3826957468984369,18.0
894,20,EXPRESS,1,15,0.26311951983712545,0.13155975991856272,0.3826957468984369,18.0
894,20,K-EXPRESS,1,10,0.21656866069299685,0.10828433034649843,0.3826957468984369,18.0
894,20,EXPRESS-M,1,25,0.30351772471012206,0.15175886235506103,0.3826957468984369,18.0
947,20,FULL,0,30,1.176779814575942,0.588389907287971,0.010887238246900743,18.0
947,20,S-FULL,0,30,1.176779814575942,0.588389907287971,0.010887238246900743,18.0
947,20,S-FIX,0,10,1.1881877848846187,0.5940938924423094,0.010887238246900743,18.0
947,20,ADA,0,28,1.1266666657497177,0.5633333328748589,0.010887238246900743,18.0
947,20,EXPRESS,0,17,0.4315734123449757,0.21578670617248785,0.010887238246900743,18.0
947,20,K-EXPRESS,0,13,0.8259028155842114,0.4129514077921057,0.010887238246900743,18.0
947,20,EXPRESS-M,0,27,0.4346040306673121,0.21730201533365606,0.010887238246900743,18.0
953,20,FULL,1,30,0.632087419050257,0.3160437095251285,0.9216994143485733,19.0
953,20,S-FULL,1,30,0.632087419050257,0.3160437095251285,0.9216994143485733,19.0
953,20,S-FIX,1,10,0.23208600449637073,0.11604300224818537,0.9216994143485733,19.0
953,20,ADA,1,12,0.4097184866892394,0.2048592433446197,0.9216994143485733,19.0
953,20,EXPRESS,0,1,2.2633887181194376,1.1316943590597188,0.9216994143485733,19.0
953,20,K-EXPRESS,0,0,inf,inf,0.9216994143485733,19.0
953,20,EXPRESS-M,1,11,0.7185557844532644,0.3592778922266322,0.9216994143485733,19.0
969,20,FULL,0,30,0.5547269420362135,0.27736347101810677,0.15303089918921287,18.0
969,20,S-FULL,0,30,0.5547269420362135,0.27736347101810677,0.15303089918921287,18.0
969,20,S-FIX,0,10,0.7013623554203838,0.3506811777101919,0.15303089918921287,18.0
969,20,ADA,0,26,0.5098359420118831,0.25491797100594155,0.15303089918921287,18.0
969,20,EXPRESS,0,1,1.773397618320338,0.886698809160169,0.15303089918921287,18.0
969,20,K-EXPRESS,0,14,0.5547269420362135,0.27736347101810677,0.15303089918921287,18.0
969,20,EXPRESS-M,0,11,1.773397618320338,0.886698809160169,0.15303089918921287,18.0
977,20,FULL,1,30,0.4574810799936482,0.2287405399968241,0.9932864526356581,18.0
977,20,S-FULL,1,30,0.4574810799936482,0.2287405399968241,0.9932864526356581,18.0
977,20,S-FIX,1,10,0.7670912430061998,0.3835456215030999,0.9932864526356581,18.0
977,20,ADA,1,14,0.9092759127579484,0.4546379563789742,0.9932864526356581,18.0
977,20,EXPRESS,0,2,2.180618856602951,1.0903094283014756,0.9932864526356581,18.0
977,20,K-EXPRESS,1,1,0.7041462799960594,0.3520731399980297,0.9932864526356581,18.0
977,20,EXPRESS-M,0,12,2.0770755088504322,1.0385377544252161,0.9932864526356581,18.0
985,20,FULL,0,30,0.4946226909933269,0.24731134549666345,0.24683795802565434,18.0
985,20,S-FULL,1,30,0.4673574302549577,0.23367871512747884,0.24683795802565434,18.0
985,20,S-FIX,0,10,0.613857247256361,0.3069286236281805,0.24683795802565434,18.0
985,20,ADA,0,28,0.4946226909933269,0.24731134549666345,0.24683795802565434,18.0
985,20,EXPRESS,1,19,0.27968205841172966,0.13984102920586483,0.24683795802565434,18.0
985,20,K-EXPRESS,0,15,0.8879984241716377,0.44399921208581883,0.24683795802565434,18.0
985,20,EXPRESS-M,1,29,0.30724234766847314,0.15362117383423657,0.24683795802565434,18.0
990,20,FULL,1,30,0.3805309290238168,0.1902654645119084,1.3373902376983733,18.0
990,20,S-FULL,1,30,0.4039321835776408,0.2019660917888204,1.3373902376983733,18.0
990,20,S-FIX,1,10,0.3805309290238168,0.1902654645119084,1.3373902376983733,18.0
990,20,ADA,1,13,0.5591269424246108,0.2795634712123054,1.3373902376983733,18.0
990,20,EXPRESS,0,2,2.88204258951797,1.441021294758985,1.3373902376983733,18.0
990,20,K-EXPRESS,1,2,0.5591269424246108,0.2795634712123054,1.3373902376983733,18.0
990,20,EXPRESS-M,1,12,0.7308228231025543,0.36541141155127715,1.3373902376983733,18.0
1024,20,FULL,0,30,0.5175316198756739,0.25876580993783693,0.056392531949251756,18.0
1024,20,S-FULL,0,30,0.5175316198756739,0.25876580993783693,0.056392531949251756,18.0
1024,20,S-FIX,0,10,1.084179577251989,0.5420897886259946,0.056392531949251756,18.0
